OBJECTID,Hpoly_ID,Subtype,Name,WaterElv,Editor,DateModify,Creator,DateCreated,ShapeSTArea,ShapeSTLength
502,498,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,582.081698259719,90.9106744021828
500,496,1,PIGEON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,33676.5090891202,5186.06764994416
505,501,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,4294.52994353294,457.882235693902
503,499,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,237.458969644688,64.4702771048686
506,502,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,811.488031072101,134.000498558173
504,500,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,45372.231100399,6172.07766212842
507,503,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,18694.9305251205,2865.95380436455
501,497,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,82213.3015675433,10146.0202757846
508,504,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,132010.666238507,16949.0461157532
509,505,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,15380.15076713,2333.18180310045
510,506,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2284.7237233887,685.40152484658
512,508,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,149.510793063479,51.8736412358023
514,510,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2290.60785180885,455.076007748153
511,507,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,17922.8382886267,3058.17444989081
516,512,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,156.7030598535,51.7476955771805
517,513,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1905.81782874942,230.406258977154
513,509,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,53511.4455742175,8950.25039595638
515,511,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,214452.31645897,17359.1324210205
518,514,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,17104.930981648,3230.24767874416
519,515,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,846.375780708027,177.790858752269
520,516,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2045.73095618103,211.268291399034
522,518,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,9544.57499106857,1693.39680813737
521,517,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1837.20888074138,288.231667986875
523,519,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1800.24637168269,367.231493040774
524,520,1,JOHNS CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,31418.4372060001,1450.1912010765
526,522,1,JOES CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,19293.4407313006,3934.55882895815
527,523,1,JOES CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,11893.801342755,3557.0198351557
528,524,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,31017.1484335689,5626.82956346001
529,525,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,30965.84584014,4894.89646879858
530,526,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,50065.20868243,8382.03752707937
