X,Y,OBJECTID,X,Y,UNITDESC,FULL_ADDRE,COMPKEY,UNITID,COMPTYPE
-76.002233711360304,36.837806109109188,189,12213798.2568602,3474173.04365845,"PS-118; East Pump Station C Contract",1207 SOUTHERN BL,1839140,GC0070,14
-76.123386990124814,36.840856606059241,190,12178326.8573314,3474368.09388155,"PS-264; North Pump Station B Contract",121 N PALM AV,1839221,GC0142,14
-76.03983485533044,36.870880776784936,191,12202484.3728093,3485922.01599378,Great Neck Farms Park,1210 MOOREFIELD CT,1849316,GC1036,14
-76.001670266454553,36.790403134959448,192,12214419.7774051,3456924.75445002,Red Wing on the Park,1215 EAGLEWOOD DR,1851735,GC1157,14
-76.012368165730877,36.784419723842603,193,12211345.5939385,3454664.32542238,"PS-625; East Pump Station C Contract",1216 PERIMETER PW,1839428,GC0278,14
-76.045805721665374,36.869497309689912,194,12200751.4574222,3485373.03065619,"PS-222; North Pump Station C Contract",1225 PARKSIDE PL,1853761,GC1222,14
-76.079546946793457,36.800959910261042,195,12191524.2918017,3460173.01274207,Scarborough Square Neighborhood Park,1225 WARWICK DR,1852170,GC1188,14
-76.079032052235561,36.801401303249335,196,12191670.8774051,3460337.52945004,"PS-548; East Pump Station B Contract",1229 WARWICK DR,1839564,GC0388,14
-76.004485560503824,36.767545818566681,197,12213815.6237392,3448583.86059765,"PS-609; East Pump Station C Contract",1232 FAULKNER RD,1839417,GC0267,14
-76.184816420418386,36.798124396471152,198,12160737.4479107,3458367.96654801,"PS-447; West Pump Station A Contract",1236 BELVOIR LA,1839527,GC0360,14
-76.14603163916189,36.798359550529398,199,12172088.0635272,3458734.36406504,Indian Lakes Elementary School,1240 HOMESTEAD DR,1816388,GC0019,14
-76.037021561829306,36.865919445200305,200,12203354.1609046,3484137.74130078,EMS Station #08 - Great Neck,1243 BAYNE DR,1841691,GC0497,14
-76.03495472790506,36.866182283926641,201,12203956.087089,3484249.18362856,Lynnhaven Park,1246 BAYNE DR,1850915,GC0971,14
-76.181663138836697,36.801592612027697,202,12161629.4473103,3459652.96592461,"PS-437; West Pump Station A Contract",1247 THOMPKINS LA,1839510,GC0350,14
-76.03495472790506,36.866182283926641,203,12203956.087089,3484249.18362856,Lynnhaven Middle School,1250 BAYNE DR,1816412,GC0031,14
-76.03495472790506,36.866182283926641,204,12203956.087089,3484249.18362856,Library - Great Neck - Storage Building,1251 BAYNE DR,1860281,GC1695,14
-76.003571979249756,36.833391740744162,205,12213449.2487914,3472556.04342577,"PS-119; East Pump Station C Contract",1252 BEAUTIFUL ST,1853632,GC1119,14
-76.044930199334956,36.869523222264682,206,12201007.2383094,3485389.12041853,Colonial Oaks Park,1254 PARKSIDE PL,1849110,GC1020,14
-76.03495472790506,36.866182283926641,207,12203956.087089,3484249.18362856,"PS-224; North Pump Station C Contract",1256 BAYNE DR,1839184,GC0108,14
-76.100482111726336,36.798139474998997,208,12185422.7788361,3458990.00415481,Rosemont Elementary School,1257 ROSEMONT RD,1849869,GC0810-001,14
-76.023587614284764,36.874026072213027,209,12207205.3612279,3487191.02584504,"PS-220; North Pump Station C Contract",1264 ALANTON DR,1839176,GC0105,14
-76.002039810006224,36.852857044283752,210,12213710.0002085,3479652.44211049,"PS-110; North Pump Station C Contract",1275 LASKIN RD,1839134,GC0064,14
-76.001709710580343,36.766772436953957,211,12214635.8891642,3448323.8860752,Ocean Lakes East Park,1276 TENNYSON RD,1851261,GC1091,14
-75.98444579043209,36.730836110833046,212,12220039.6892194,3435378.9332972,Lotus Garden Park,1289 SANDBRIDGE RD,1850840,GC1077,14
-76.161280683941939,36.800087320762479,213,12167608.9385272,3459252.26406504,"PS-444; West Pump Station A Contract",1300 INDIAN LAKES BL,1839524,GC0357,14
-76.002141430126116,36.796874685363655,214,12214219.5184251,3459276.47149904,"PS-127; East Pump Station C Contract",1301 BEACONS REACH DR,1839145,GC0077,14
-76.077892821368636,36.879031826528632,215,12191279.2301575,3488600.86912077,"PS-269; East Pump Station B Contract",1301 SARASAN CT,1839226,GC0147,14
-76.180161280547466,36.886266466242262,216,12161311.5488325,3490482.91718345,"PS-326; North Pump Station A Contract",1303 DIAMOND SPRINGS RD,1839452,GC0293,14
-76.088388800928684,36.796124964726722,217,12188981.2967577,3458347.01037532,"PS-549; East Pump Station B Contract",1306 LYNNHAVEN PW,1839388,GC0241,14
-76.144716986184619,36.884608020711283,218,12171689.5099,3490135.94216369,"PS-331; North Pump Station A Contract",1310 LAKESIDE RD,1839319,GC0181,14
-76.152665433430414,36.882642183264586,219,12169383.3636162,3489362.53717093,"PS-367; North Pump Station A Contract",1317 LAMBETH LA,1841607,GC0415,14
-76.044460966142921,36.874282850310571,220,12201099.3847704,3487125.01227872,Laurel Cove Park,1321 PARKSIDE PL,1851380,GC1064,14
-75.984993250715704,36.791579170496973,221,12219290.1937109,3457482.43520805,"PS-137; East Pump Station C Contract",1324 BOARDWALK WY,1839152,GC0084,14
-76.072305959664831,36.79681132311795,222,12193682.5202662,3458717.50851325,Cardinal Estates Park,1324 OLD CLUBHOUSE RD,1848949,GC1010,14
-75.993779578186576,36.86521648299658,223,12216006.5632745,3484214.78927878,"PS-131; North Pump Station C Contract",134 PINEWOOD RD,1839148,GC0080,14
-76.150481513990357,36.779096119128262,224,12170960.0787848,3451690.56154887,"PS-459; West Pump Station A Contract",1354 NORTHVALE DR,1839540,GC0372,14
-76.125014398754786,36.881072753154527,225,12177482.4453028,3488993.56390487,Independence Middle School,1370 DUNSTAN LA,1816387,GC0018,14
-76.007214415063217,36.847053112446588,226,12212252.283752,3477500.03977497,"PS-112; East Pump Station C Contract",1377 OLD VIRGINIA BEACH RD,1839136,GC0066,14
-76.060645785954463,36.793078758157016,227,12197130.6670054,3457446.99286,"PS-583; East Pump Station C Contract",1377 TAYLOR FARM RD,1839407,GC0260,14
-76.177417997247986,36.799793651751912,228,12162888.1092663,3459028.73874868,"PS-443; West Pump Station A Contract",1389 FORDHAM DR,1839523,GC0356,14
-76.15344669643639,36.789412596942192,229,12169998.5678722,3455423.8750796,"PS-452; West Pump Station A Contract",1397 BRIDLE CREEK BL,1839533,GC0365,14
-75.988951726422513,36.790613138133196,230,12218140.8132153,3457099.98906203,Red Wing Park,1398 GENERAL BOOTH BL,1851785,GC0987,14
-76.190489419778146,36.894438184447928,231,12158219.0992624,3493383.17285,"PS-316; North Pump Station A Contract",1399 AIR RAIL AV,1839449,GC0290,14
-76.020601947555335,36.764846479102175,232,12209122.2765997,3447477.03637042,Recreation - Princess Anne Center,1400 NIMMO PW,1873946,GC6746,14
-75.98343035998775,36.841185544603192,233,12219266.2829997,3475549.13233045,Resort Area Landscaping Office,1401 PARKS AV,1868869,GC6710,14
-75.99319239260447,36.835530757672522,234,12216465.2462441,3473415.04068124,Salt Marsh Point Park,141 MARSHVIEW DR,1852111,GC1177,14
-76.00160341023782,36.836268220118534,235,12213997.4652175,3473618.19850454,Recreation - Seatack Center,141 S BIRDNECK RD,1870780,GC6706,14
-76.010219785440114,36.850568265739092,236,12211339.4320585,3478756.20376,Laskin Road Annex,1413 LASKIN RD,1861171,GC1262,14
-76.133351939587797,36.889195989507748,237,12174970.5048615,3491888.94774989,"PS-322; North Pump Station A Contract",1430 DUNSTAN LA,1839314,GC0176,14
-76.031473912485964,36.88305509752378,238,12204813.3955049,3490416.82436864,Alanton Elementary School,1441 STEPHENS RD,1816355,GC0002,14
-76.134814074375157,36.889802395721837,239,12174537.5072453,3492098.94646113,Thoroughgood Elementary School,1444 DUNSTAN LA,1816450,GC0052,14
-76.02191269735269,36.764367731840011,240,12208743.0265997,3447292.71137041,Princess Anne Library,1444 NIMMO PW,1853525,GC1955-001,14
-76.112167519113044,36.83670989267182,241,12181647.2188509,3472941.66351673,Group Home - S. Kentucky (24 Hour Medical),145 S KENTUCKY AV,1875544,GC6057,14
-76.018564302589624,36.884676752275425,242,12208572.2984479,3491106.01745365,"PS-284; North Pump Station C Contract",1454 N WOODHOUSE RD,1839242,GC0161,14
-76.151816817439396,36.891187406095668,243,12169554.1063823,3492478.9340088,"PS-318; North Pump Station A Contract",1455 MAHARIS RD,1839451,GC0292,14
-76.022777650105482,36.763861609763708,244,12208494.5771252,3447101.85457359,"PS-624; East Pump Station C Contract",1456 NIMMO PW,1853614,GC1624,14
-76.023436703605242,36.763782012281325,245,12208302.3451004,3447067.81946423,Fire Station #21 - General Booth,1468 NIMMO PW,1853564,GC1954-001,14
-76.011589322786293,36.849896204013106,246,12210945.2954403,3478501.03687544,"PS-108; North Pump Station C Contract",1486 REYNARD DR,1839133,GC0063,14
-75.983688388476693,36.783748663148245,247,12219748.1391642,3454642.6610752,Pine Meadows Place Park,1497 GALVANI DR,1851531,GC1100,14
-76.099184385703978,36.795965284938703,248,12185822.7605997,3458208.33044043,Green Run Park,1500 LYNNHAVEN PW,1849383,GC1039,14
-75.97993086500064,36.842370621931408,249,12220278.4767216,3476007.76227133,W.T. Cooke Elementary School,1501 MEDITERRANEAN AV,1816372,GC0011,14
-76.097261306479695,36.790720362079355,250,12186434.2713929,3456313.67748378,South Rosemont Youth Library,1503 COMPETITOR CT,1850328,GC1268,14
-76.097737712719265,36.790788672331423,251,12186294.177895,3456334.99022764,Boys and Girls Club (Rosemont),1505 COMPETITOR CT,1863915,GC1299,14
-76.097737712719265,36.790788672331423,252,12186294.177895,3456334.99022764,Boys and Girls Club Field,1505 COMPETITOR CT,1887603,GC2154,14
-76.095823644495624,36.790308967684744,253,12186858.9388849,3456174.66073409,Buckner Farms Park,1508 COMPETITOR CT,1853916,GC1243,14
-76.124175856471339,36.793867243643668,254,12178526.5884868,3457259.59556333,"PS-580; West Pump Station A Contract",1508 SALEM RD,1853854,GC1580,14
-76.111570957814322,36.794412016762685,255,12182211.3297591,3457551.00083589,"PS-553; East Pump Station B Contract",1525 AMBERLEY FOREST RD,1839391,GC0244,14
-76.125905467329503,36.792199295096644,256,12178035.5589566,3456639.77335194,Salem Woods Park,1525 SALEM RD,1852084,GC0981,14
-76.18563152655436,36.900342274990365,257,12159586.5712746,3495566.9050303,"PS-313; North Pump Station A Contract",1536 AIR RAIL AV,1839582,GC0404,14
-76.102849980983748,36.837215477486986,258,12184368.4674553,3473194.77844312,"PS-503; North Pump Station B Contract",156 BUTTERNUT LA,1839351,GC0204,14
-76.078423116643791,36.836887073311793,259,12191517.7336833,3473257.67551683,Lynnhaven Woods Park,156 GOLDEN MAPLE DR,1850959,GC1080,14
-76.009437380675422,36.789264192145893,260,12212157.0598497,3456450.13598909,School Plant/Supply,1568 CORPORATE LANDING PW,1873947,GC6747,14
-75.983564406594454,36.781875307697355,261,12219802.6141642,3453961.81107519,Pine Meadows West Park,1577 BUNSEN DR,1851554,GC1099,14
-76.016998330640249,36.839875062512945,262,12209459.1141997,3474812.08609047,"PS-450; West Pump Station A Contract",1577 INDIAN LAKES BL,1839531,GC0363,14
-75.983444213806067,36.781299479536003,263,12219843.3897619,3453753.17356971,"PS-622; East Pump Station C Contract",1581 BUNSEN DR,1839426,GC0276,14
-76.004267697487862,36.604478593365677,264,12215448.8028419,3389235.86449546,Creeds Ath. Airfield Park,1585 CAMPBELLS LANDING RD,1849163,GC1024,14
-76.004267697487862,36.604478593365677,265,12215448.8028419,3389235.86449546,Creeds Police Training Facility,1585 CAMPBELLS LANDING RD,1873989,GC6764,14
-76.007156216809221,36.787876398752282,266,12212838.1731767,3455962.66711953,Corporate Landing Elementary School,1590 CORPORATE LANDING PW,1862162,GC141-001,14
-76.011542137877669,36.787435263079793,267,12211558.4778356,3455768.2304718,Corporate Landing Middle School,1597 CORPORATE LANDING PW,1849861,GC0098-002,14
-76.106267181307686,36.801495488537867,268,12183698.4720367,3460168.48632982,"PS-546; East Pump Station B Contract",1599 DAHLIA DR,1839386,GC0239,14
-76.149917875946812,36.84183822255887,269,12170556.4967419,3474531.02937566,"PS-357; North Pump Station B Contract",160 OPAL AV,1839329,GC0191,14
-76.104143967319601,36.794958500234273,270,12184380.319134,3457805.00387151,Fire Station #18 - Green Run,1601 LYNNHAVEN PW,1873943,GC6743,14
-75.979936862153465,36.778513498049286,271,12220897.2819053,3452766.59981226,"PS-604; East Pump Station C Contract",1610 SWORD DANCER DR,1853626,GC1604,14
-76.018399838129085,36.839649024841158,272,12209051.2819536,3474719.03448267,Oceana Bus Garage,1612 NEW YORK AV,1873948,GC6748,14
-75.991570945194738,36.785335196757522,273,12217425.152424,3455158.66184765,Ocean Lakes Elementary,1616 UPTON DR,1862167,GC088-001,14
-76.125270948616745,36.892203554712033,274,12177305.5012627,3493042.95200069,"PS-320; North Pump Station A Contract",1619 WHITETHORNE RD,1839312,GC0174,14
-76.023990405383444,36.857053700756374,275,12207249.6359043,3481010.67844535,Southall Quarter Park,1625 SOUTHALL DR,1852220,GC1196,14
-76.113114028113841,36.893893660106215,276,12180843.9617025,3493747.746855,Adam Thoroughgood House,1636 PARISH RD,1853518,GC1966-001,14
-76.178111657445768,36.783672290078563,277,12162829.4197383,3453155.97791322,"PS-456; West Pump Station A Contract",1649 WAFF RD,1839536,GC0368,14
-76.182833225935298,36.784642050387298,278,12161438.4285,3453474.97540296,Tallwood High School,1668 KEMPSVILLE RD,1816443,GC0049,14
-76.0654291208063,36.774889595356314,279,12195901.2414583,3450790.64641313,Holland Pines West Park,1669 CHESTWOOD DR,1873945,GC6745,14
-76.127816860370231,36.784677052508705,280,12177544.8463266,3453887.83622876,Bellamy Plantation Park,1680 GREY FRIARS CH,1848548,GC0994,14
-76.111118491677061,36.836137190161338,281,12181959.3965474,3472740.98432242,Thalia Trace Park,169 THALIA TR,1852428,GC1228,14
-76.110594145045738,36.805636817839762,282,12182393.8364395,3461643.70678294,Green Run High School,1700 DAHLIA DR,1849795,GC0001-001,14
-76.053726440613303,36.766878190969742,283,12199403.2764129,3447963.39288595,Holland Woods Park,1700 HAMMERSTONE CT,1849484,GC1045,14
-76.193563029777266,36.793485851669701,284,12158218.4559591,3456616.96549435,Brandon Middle School,1700 POPE ST,1816365,GC0007,14
-76.14744781703763,36.898610971674721,285,12170764.0426,3495212.71110894,Shelton Park Elementary School,1700 SHELTON RD,1816441,GC0047,14
-75.974024539923903,36.845549810755124,286,12221975.2617526,3477211.02895258,17th Street Park,1701 ATLANTIC AV,1850363,GC1264,14
-76.061186574450446,36.774512414699736,287,12197146.9766179,3450685.43636435,"PS-576; East Pump Station C Contract",1701 CHESTWOOD DR,1839403,GC0256,14
-76.14017542211171,36.897336579335445,288,12172901.5236002,3494801.93915759,Hermitage Elementary School,1701 PLEASURE HOUSE RD,1816384,GC0017,14
-76.049527809298439,36.764165458428117,289,12200658.3666723,3447007.95421859,Rolling Woods Park,1704 PRODAN LA,1851803,GC1232,14
-76.132908135006517,36.897010724450041,290,12175028.9203028,3494736.53506368,"PS-319; North Pump Station A Contract",1710 MAYCRAFT RD,1839311,GC0173,14
-76.112772324251111,36.782718417819744,291,12181967.3128058,3453286.00504528,Salem Village Park,1712 MOONSTONE DR,1852058,GC1175,14
-76.030814813172114,36.776202463748582,292,12206023.5266179,3451531.76136433,"PS-643; East Pump Station C Contract",1712 MOUNT AIRY CT,1841680,GC0489,14
-76.128275498831798,36.782975446424402,293,12177426.1382917,3453265.12863472,Rosemont Forest Elementary School,1716 GREY FRIARS CH,1816436,GC0044,14
-76.177720963959018,36.779480716161338,294,12162981.3397804,3451633.16593108,Brigadoon Woods Park,1717 ASHTON DR,1848869,GC1005,14
-75.986496377426107,36.776679971482871,295,12218994.6076129,3452048.06641328,Box Elder Arch Park,1765 BOX ELDER AR,1848760,GC1002,14
-76.153579722556927,36.783140362951499,296,12170016.3794375,3453139.9882421,"PS-458; West Pump Station A Contract",1771 GRAVENHURST DR,1839542,GC0371,14
-76.17503057615842,36.768684843080557,297,12163865.8359284,3447723.13772133,"PS-473; West Pump Station A Contract",1773 HEALD WY,1853852,GC1473,14
-76.085111653347425,36.780573877815968,298,12190085.3793525,3452711.47761827,Brigands Quay Park,1777 BRIGANDS WY,1853915,GC1044,14
-75.994025704896316,36.775439075359635,299,12216802.1611766,3451537.81494306,"PS-605; East Pump Station C Contract",1793 WELLSFORD DRIVE,1839415,GC0265,14
-76.020902937074425,36.871385614622916,300,12208015.6239774,3486250.6153402,"PS-221; North Pump Station C Contract",1812 EDEN WY,1839182,GC0106,14
-76.027478834922903,36.840157089234893,301,12206390.4670954,3474834.24339598,Oceana Village Park,1813 S STREAMLINE DR,1853982,GC1094,14
-76.027367159061711,36.83901408321141,302,12206434.0351883,3474419.09091511,"PS-262; East Pump Station C Contract",1817 S STREAMLINE DR,1839219,GC0140,14
-76.1782385004622,36.770338739714269,303,12162911.6647804,3448301.99093109,"PS-471; West Pump Station A Contract",1825 HEALD WY,1840989,GC0381,14
-76.132474628711634,36.785540853985047,304,12176173.3489251,3454167.9957525,"PS-557; West Pump Station B Contract",1827 GREY FRIARS CH,1839567,GC0390,14
-76.135567711491206,36.783820421518072,305,12175283.5125688,3453519.1098173,Bellamy Plantation East Park,1833 BURWILLOW DR,1848434,GC0988,14
-76.074733083595021,36.776264757264109,306,12193164.2394449,3451221.02242435,"PS-562; East Pump Station C Contract",1834 BLOOMFIELD DR,1839398,GC0251,14
-76.152251067539311,36.780280054856512,307,12170431.2635272,3452108.58906506,Rosemont Forest West Park,1845 GRAVENHURST DR,1851862,GC1170,14
-76.054550154406357,36.7740827984098,308,12199094.1324751,3450579.34971689,"PS-601; East Pump Station C Contract",1847 SLALOM DR,1839412,GC0262,14
-76.010000885768306,36.690922198211943,309,12212936.3870114,3420653.39771072,Pungo Highway Yard (Mosquito Control),1848 PLEASANT RIDGE RD,1853534,GC1953-001,14
-76.010000885768306,36.690922198211943,310,12212936.3870114,3420653.39771072,Pungo Highway Yard (Mosquito Control),1848 PLEASANT RIDGE RD,1853536,GC1953,14
-76.000342801704676,36.747858445446482,311,12215218.4634451,3441450.60108715,Red Mill Elementary School,1860 SANDBRIDGE RD,1849856,GC0090-001,14
-76.025890050256876,36.871355737951291,312,12206557.5881708,3486201.47481898,Brighton on the Bay/Linkhorn Cove Park,1868 EDEN WY,1848895,GC1006,14
-76.030942883287224,36.863762164273432,313,12205152.3481185,3483399.02300618,"PS-230; North Pump Station C Contract",1869 FIRST GENERAL PW,1839192,GC0114,14
-75.976656530044522,36.846691705485327,314,12221194.2580078,3477606.03231896,18th and 19th Street Parking Lot,1880 PACIFIC AV and 1900 PACIFIC AV,1868550,GC6697,14
-76.034061293167866,36.772984555451707,315,12205103.6045108,3450335.71897659,Pine Ridge Park,1900 PINEY WOODS LA,1851576,GC1101,14
-76.003710851606172,36.748590477886822,316,12214224.9407998,3441690.92104423,Red Mill Farms Park,1900 SANDBRIDGE RD,1853891,GC0982,14
-76.121483313612373,36.771702506756199,317,12179518.0619406,3449212.16687106,Salem Lakes South Park,1900 STILLWOOD LA,1851945,GC1173,14
-76.059549617627326,36.8998482116139,318,12196446.7324222,3496315.4306562,Great Neck Water Tank,1904 THOMAS BISHOP LA,1856898,GC1588,14
-76.004636846679148,36.742919968363793,319,12214008.2922843,3439619.92345144,"PS-644; East Pump Station C Contract",1905 CHAMPION CI,1841710,GC0516,14
-76.12227472219115,36.771377418674504,320,12179289.3105411,3449088.00606492,Champion Oaks Park,1909 STILLMEADOW CT,1848988,GC1013,14
-76.034563463089796,36.856628640202878,321,12204161.3377136,3480775.0221657,Gloucester Park,1910 LONG BRIDGE LA,1849299,GC1035,14
-75.996979803928355,36.778605644325566,322,12215906.679617,3452667.35787806,Upton Estates Park,1916 EASTBORNE DR,1852500,GC1230,14
-75.998022005964799,36.771720209735982,323,12215667.9826129,3450153.2664133,Ocean Lakes North Park,1916 UPTON DR,1851265,GC1092,14
-76.070452481010477,36.772916951770384,324,12194448.9161659,3450034.77506183,Landstown Meadows Park,1916 WINTER FOREST CT,1850754,GC1061,14
-75.978350711347872,36.847216848624228,325,12220693.5876688,3477783.91586983,Emergency Medical Services / Beach Rescue,1917 ARCTIC AV,1870782,GC6707,14
-76.191886750100892,36.775831879064022,326,12158866.2897804,3450203.34093109,Kempsville Crossing Park,1917 KEMPSVILLE CROSSING LA,1863853,GC1260,14
-76.014498573427772,36.771500455612838,327,12210845.7393842,3449945.81640245,Strawbridge East Park,1921 LEWISHAM WY,1852383,GC1224,14
-76.073642792944796,36.899551858832041,328,12192329.9074222,3496101.35565618,"PS-270; North Pump Station C Contract",1921 WOODSIDE LA,1839230,GC0148,14
-76.121941360982476,36.777789577369639,329,12179328.12,3451424.29343809,"PS-567; West Pump Station B Contract",1925 SALEM RD,1839571,GC0394,14
-76.033600249017994,36.874676425340375,330,12204271.4008444,3487351.06467295,"PS-219; North Pump Station C Contract",1938 SANDEE CR,1839175,GC0104,14
-76.043212829819183,36.769846987729899,331,12202453.7743953,3449123.88603817,"PS-629; East Pump Station C Contract",1940 KINGSLAND LA,1839431,GC0281,14
-76.113121390705899,36.781203602367519,332,12181879.0609356,3452732.0755183,"PS-559; West Pump Station B Contract",1942 ROCK LAKE LO,1839396,GC0249,14
-76.013230003126253,36.736521370552737,333,12211552.6144,3437224.66531098,"PS-645; East Pump Station C Contract",1949 EMELITA DR,1841711,GC0517,14
-76.118651293830823,36.79614101188718,334,12180122.8829951,3458127.93124694,"PS-544; East Pump Station B Contract",1952 DAHLIA DR,1839384,GC0237,14
-76.004639010720652,36.771814554561317,335,12213729.6141642,3450136.31107521,Malbon Acres Park,1952 ROSSINI DR,1850972,GC1081,14
-76.191018612820429,36.774529846480512,336,12159132.0734594,3449735.64986086,Centerville Park,1960 JOHN BROWN LA,1848507,GC0991,14
-76.181332190502872,36.766047700164776,337,12162044.1397804,3446717.89093109,"PS-464; West Pump Station A Contract",1967 LIVINGSTON OAK DR,1839551,GC0377,14
-76.143157617750887,36.784342188080927,338,12173056.7143222,3453653.44191087,"PS-586; West Pump Station A Contract",1985 SUNDEVIL DR,1839579,GC0402,14
-76.142907544742101,36.783231475547247,339,12173140.0223217,3453251.00255225,Salem High School,1993 SUNDEVIL DR,1837106,GC0900,14
-75.972767581245762,36.837307746543864,340,12222423.2625505,3474221.13748162,9th Street Parking Lot,200 9TH ST,1870778,GC6704,14
-76.074951217003871,36.836577290374677,341,12192536.3524051,3473171.00445004,Doyle Way Park,200 DOYLE WY,1853918,GC1028,14
-76.100090086038023,36.779322844331659,342,12185711.6697679,3452144.28850888,Landstown High School,2001 CONCERT DR,1849867,GC1103,14
-76.135731907355449,36.842261276194627,343,12174702.6197481,3474788.65134333,Sandler Center for the Performing Arts,201 MARKET ST,1872589,GC6736,14
-76.149952965938454,36.904700613325687,344,12169976.5433555,3497410.9284967,"PS-311; North Pump Station A Contract",2012 MEREDITH RD,1839438,GC0287,14
-76.195588927474006,36.779212401202997,345,12157752.2528381,3451407.28352427,"PS-472; West Pump Station A Contract",2017 KEMPSVILLE RD,1839557,GC0382,14
-76.196997996980912,36.779342220555172,346,12157338.5431371,3451444.46521267,Tallwood Elementary School,2025 KEMPSVILLE RD,1816442,GC0048,14
-76.155823540761801,36.90536733210147,347,12168254.5497137,3497610.92386146,"PS-310; North Pump Station A Contract",2028 JACK FROST RD,1839437,GC0286,14
-75.987930686897528,36.77035847656331,348,12218635.9076129,3449736.14141329,"PS-610; East Pump Station C Contract",2045 HAVILAND DR,1839418,GC0268,14
-76.003761093481714,36.763965726997455,349,12214062.2221272,3447286.46940607,Red Mill Farms North Park,2049 UPTON DR,1851712,GC1154,14
-76.086845808782599,36.834668868123991,350,12189074.2701931,3472387.21338082,Plaza Com. (Methodist) Park,205 DILLON DR,1851606,GC1127,14
-75.944766535087652,36.745744077645966,351,12231517.0218812,3441116.97804089,Sandbridge Market Parking Lot,205 SANDBRIDGE RD,1841854,GC0609,14
-76.196997996980912,36.779342220555172,352,12157338.5431371,3451444.46521267,City View Park,2073 KEMPSVILLE RD,1850585,GC0984,14
-76.116711822149242,36.773879182752232,353,12180895.1961463,3450039.65283961,Salem Lakes Park,2080 CENTENNIAL CI,1851919,GC1172,14
-76.022744397168594,36.722586658623911,354,12208898.6105326,3432079.69777894,Police Station Mounted Patrol,2089 INDIAN RIVER RD,1873979,GC6766,14
-76.022744397168594,36.722586658623911,355,12208898.6105326,3432079.69777894,Police - Mounted Patrol Barn/Office,2089 INDIAN RIVER RD,1875542,GC6055,14
-75.978612834357904,36.85874943141188,356,12220504.7829997,3481979.20733046,31st Street Parking Garage,209 30TH ST,1873959,GC6759,14
-75.978612834357904,36.85874943141188,357,12220504.7829997,3481979.20733046,31st Street Garage - Bridge Extension,209 30TH ST,1873960,GC6760,14
-75.978612834357904,36.85874943141188,358,12220504.7829997,3481979.20733046,31st Street Garage - Receiving Building,209 30TH ST,1873961,GC6761,14
-76.128274940978002,36.766223875685547,359,12177579.5119406,3447168.06687104,Bellwood Estates Park,2096 BRUSH HILL LA,1848636,GC0996,14
-76.084526197920567,36.834834890579245,360,12189751.3592341,3472464.99931203,Lynnhaven Elementary School,210 DILLON DR,1816411,GC0030,14
-76.132056027263985,36.773323291804289,361,12176407.4619406,3449724.24187103,"PS-564; West Pump Station B Contract",2100 EAGLE ROCK RD,1839569,GC0392,14
-76.026202119596689,36.76832510826538,362,12207449.2016179,3448700.08636436,Hunt Club Park,2100 GREY FOX LA,1849529,GC1049,14
-75.98735161759403,36.847718613681593,363,12218055.8920954,3477896.318396,Visitor Information Center,2100 PARKS AV,1866638,GC6699,14
-75.98735161759403,36.847718613681593,364,12218055.8920954,3477896.318396,Visitor Info Parcel (I-64),2100 PARKS AV,1867442,GC6693,14
-76.017629414195341,36.773221037986183,365,12209912.5516179,3450547.91136437,Strawbridge North Park,2100 WEYBRIDGE DR,1852346,GC1272,14
-75.9852018772539,36.848057534957462,366,12218681.4170997,3478036.41841045,Bobby Mellottis Building (Special Events Building),2101 PARKS AVE,1871093,GC6725,14
-76.126923196562643,36.903461779775157,367,12176719.4468026,3497128.45962141,"PS-312; North Pump Station A Contract",2107 GREENWELL RD,1839310,GC0172,14
-76.169047218749455,36.906116612114111,368,12164382.5629038,3497787.91375974,"PS-309; North Pump Station A Contract",2110 KIMBALL CI,1839583,GC0405,14
-76.027217119748016,36.768623889064905,369,12207149.1447645,3448801.04216306,"PS-607; East Pump Station C Contract",2118 GREY FOX LA,1853616,GC1607,14
-76.013508177233788,36.840626441050247,370,12210472.9141642,3475112.4360752,Oceana Gardens Park,213 N OCEANA BL,1853980,GC1227,14
-76.016520091837492,36.772288787524012,371,12210246.2844854,3450217.15553,"PS-606; East Pump Station C Contract",2130 WEYBRIDGE DR,1839416,GC0266,14
-76.037775358845451,36.905722409000674,372,12202755.7929091,3498618.72127557,"PS-278; North Pump Station C Contract",2135 WINDWARD SHORE DR,1839237,GC0155,14
-76.129612139872279,36.787006799088743,373,12176997.9634997,3454722.58908042,Life Cycle Yard,2150 LYNNHAVEN PW,1863649,GC6554,14
-76.056631229322775,36.83940389723579,374,12197869.3310862,3474338.01330458,"PS-254; East Pump Station B Contract",216 PARKER LA,1853811,GC1254,14
-76.037000890696277,36.874008550260768,375,12203283.3759928,3487082.01716853,"PS-218; North Pump Station C Contract",2160 FIRST COLONIAL RD,1853763,GC1218,14
-76.093941668585501,36.768232312059169,376,12187614.6974564,3448153.53782283,"PS-579; West Pump Station B Contract",2164 LANDSTOWN RD,1839576,GC0399,14
-76.093941668585501,36.768232312059169,377,12187614.6974564,3448153.53782283,"PS-647; East Pump Station C",2164 LANDSTOWN RD,1849584,GC1655,14
-76.165843357525702,36.835078208057944,378,12165958.4671901,3471954.95488838,"PS-402; West Pump Station A Contract",218 OVERHOLT DR,1839476,GC0316,14
-76.089715791368064,36.767022471802214,379,12188863.3680571,3447744.76968772,Sportsplex,2181 LANDSTOWN RD,1852796,GC0968,14
