X,Y,Available,Address,AddressZip,Name,BrownField,ContactURL,Phase,Voltage,EnvAuditI,EnvAuditII,FIPS,HubZone,ModifiedBy,OfficePark,OwnerName,OwnerPhone,OwnerEmail,SalePrice,Sale,Waterway,Wetlands,LAMBERT_X,LAMBERT_Y,OFFICIAL,TYPE,HYPERLINK,ACCURACY,Latitude,Longitude,TownFips,contact,Floor_Type,Lease_Type,recent_use,Roof_Type,Town,HeatedManu,OBJECTID,PropertyID,Proprty_ID_Text,PROPERTY_NO,GlobalID,AvailableDate,ClientID,ClientRecordID,ClientTimestamp,AddressStreet,AddressCity,AddressState,PropertyName,ContactID,ContactBrokerID,DEQStatusLetter,ElectricAmperageID,ResearchPark,ElectricProviderID,ElectricPhaseID,ElectricRedundant,ElectricSecondaryProviderID,ElectricVoltageID,FeaturedLocation,ForeignTradeZone,HighwayAccessName,HighwayArteryDistance,HighwayArteryName,HighwayInterchangeName,HighwayInterDistance,HighwayInterName,IndustrialPark,ModifiedDate,NaturalGasDistance,NaturalGasProviderID,NaturalGasOnSite,NaturalGasLineSize,NaturalGasPressure,NaturalGasPropaneEquipped,NatureOfContamination,NewMarketTaxCreditZone,PropertyType,PubliclyOwned,PublicTransportationName,RailroadDistance,RailroadID,RailroadSecondID,RailroadSiding,RailAccess,RemediationPlan,SewerAvailableCapacityToProp,SewerLineSize,SewerOnSiteTreatmentPlant,SewerProviderDistance,SewerProviderID,SewerTreatmentPlantTotalCap,SewerOnSite,SepticCapacity,SepticSystem,ShowOnVAScan,SubmittedBy,SubmittedDate,TechnologyZone,TelecommDigital,TelecommFiber,TelecommFiberOpticLine,TelecommISDN,TelecommOther,TelecommRedundantRoute,TelecommWirelessBroadband,TelecommBroadbandLevel,TownCommunityID,VAEnterpriseZone,WaterAvailableCapacityToProp,WaterProviderDistance,WaterProviderID,WaterLineSize,WaterOnSiteTreatmentPlant,WaterTankCapacity,WaterTreatmentPlantTotalCap,WaterwayChannelDepth,WaterwayName,WellCapacity,WithinCorporateLimits,ZoningConform,ZoningRestrictions,ZoningClassification,ZoningRestrictionsText,brokercontact,LocalityName,GasProvider,WaterProvider,TelecommProvider,SewerProvider,electricprovider,secondaryelectricprovider,Amps,AirportCommDistance,AirportCommercial,AirportGenDistance,AirportGeneral,RailProviderName,SecondaryRailProviderName,Sprinkler_Type,VirtualVARegionID,ConstructionType,HeatedWarehouse,SpaceTotalAvailable,CeilingHeightCenter,industrialceilingheight,officeceilingheight,LargestContParcel,AcreageTotal,imageURL,thumbnailURL
-76.379839935365425,36.803541645848938,1,3900 Garwood Ave,23701,3900 Garwood Ave,0,,,,0,0,51740,0,edtemp,0,MICHEL REAL ESTATE PARTNERSHIP,,,450000,0,0,0,,,1,F,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243880,1,,,,"Rigney, Charles",Concrete,Triple Net          ,warehouse/office,,,,22199,243880,243880,,{777051E4-9172-477E-8EF3-577E86499220},Immediately,,243880,,3900 Garwood Ave,Portsmouth,VA,3900 Garwood Ave,,,0,,0,53,,0,,,0,1,Garwood Ave,0.2,Greenwood Dr,Greenwood/#2,0.4,I-264,0,2015-01-22T15:30:35.000Z,0,5,1,,,0,,0,Flex,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,1,PLockett1,2013-10-01T09:22:28.000Z,0,0,0,,0,,0,0,,,0,,0,250,,0,,,,,,1,0,0,GMU,General Mixed Use,"Lee, John",Portsmouth,Columbia Gas of Virginia,City of Portsmouth,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,16.1,Norfolk International Airport,4.5,Hampton Roads Executive Airport,,,,23,Metal,,5000,16,14,15,,,,
-77.471459185708866,38.287471867187456,1,311 Central Rd,22401,311 Central Rd,0,,,,0,0,51630,1,MMende,0,"Wilson Real Estate, LLC",,,,0,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243882,1,,,,"Peregoy, Amy",Mixed,,Manufacturing/Distribution,,,,22201,243882,243882,,{C6A2189B-F5D4-4DF3-9D60-7DD3238A1545},,,7778-89-2017,,311 Central Rd,Fredericksburg,VA,311 Central Rd,,,0,,0,53,,0,,,0,0,Central Rd,0.25,Route 3,,3,I-95,1,2014-10-30T11:00:53.000Z,0,5,1,,,0,,0,Industrial,0,"Bus,Rail,",,,,0,0,0,,,0,0,220,,1,,0,1,APeregoy1,2013-10-01T09:26:21.000Z,0,0,0,,0,,0,0,,,0,,0,240,,0,,,,,,1,0,0,I2,,"Blackwood, David",Fredericksburg,Columbia Gas of Virginia,City of Fredericksburg,Verizon,City of Fredericksburg,Dominion Virginia Power,,,53,Ronald Reagan Washington National Airport,12.5,Stafford Regional Airport,,,,16,Brick,,62243,20,16,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=118415,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=118415
-81.960480048490595,36.713328199389075,1,201 Trigg Street,24210,Trigg Street Office Facility,0,,3,208,0,0,51191,0,aroland@washcova.com,1,Marathon Realty Corp,276-623-5100,smiths@foodcity.com,1750000,1,0,0,,,1,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243885,1,,,51300,"Parker (GONE), Christianne",Concrete,Net,Office,Membrane,Abingdon,,22204,243885,243885,,{A3BDA5AF-2239-4F57-A24E-106F9B80E808},11/1/2013,,,,201 Trigg Street,Abingdon,VA,Trigg Street Office Facility,,,0,,1,36,3,0,,80,0,1,US Rout 11 / Lee Highway,4,US Highway 19,Exit 19,2,I-181,0,2013-10-01T09:27:55.000Z,0,10,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,335,,1,,0,1,aroland@washcova.com,2013-10-01T09:27:55.000Z,0,0,1,0,0,,1,1,,,0,,0,447,,0,,,,,,1,0,0,M1 - Light industrial,,,Washington,Atmos Energy,Washington County Service Authority,Verizon,Washington County Regional Service Authority,American Electric Power,,,32,Tri-Cities Regional Airport,5,Virginia Highlands Airport,,,Wet,3,Metal,,37071,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=103779,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=103779
-76.01666189056418,36.764196295192775,1,2117 McComas Way,23456,2117 McComas Way ,0,,,,0,0,51810,0,STomanova1,0,Nimmo Partners LLC,,,2500000,1,0,0,,,1,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243886,1,,,,"Hall, B. Scott",Concrete,,Medical,,,,22205,243886,243886,,{8D3982D6-1416-43B0-8252-31ECB4B027A4},summer 2015,,,,2117 McComas Way,Virginia Beach,VA,2117 McComas Way ,,,0,,0,53,,0,,,0,1,General Booth Blvd,0.1,General Booth Blvd,,6.9,I-264,0,2014-04-08T10:03:46.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,1,STomanova1,2013-10-01T09:28:16.000Z,0,0,0,,0,,0,0,,,0,,0,451,,0,,,,,,1,0,0,O,,"Abraham, Peter",Virginia Beach,Virginia Natural Gas,City of Virginia Beach,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,20.1,Norfolk International Airport,20.1,Norfolk International Airport,,,,23,Masonry,,14500,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=111619,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=111619
-77.400394333570759,37.227444398785089,1,129 E Wythe Street,23803,129 E Wythe Street,0,,,,0,0,51730,0,Rtabor1,0,Property Management Enterprise,,,395000,1,0,0,,,0,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243887,1,,,51730,"Jones (GONE), Vandy",Concrete,,warehouse & office,,Petersburg,,22206,243887,243887,,{8ECF5720-44F0-4F60-9ECC-DE721272ABD2},,,,,129 E Wythe Street,Petersburg,VA,129 E Wythe Street,,,0,,0,53,,0,,,0,0,Wythe Street Route 301/460,0.05,Adams Street/Route 1/301,,0.25,I-95,0,2015-02-27T16:48:33.000Z,0,5,1,,,0,,0,Industrial,0,"Bus,",,,,0,0,0,,,0,0,226,,1,,0,0,RTabor1,2013-10-01T11:30:00.000Z,0,0,0,,0,,0,0,,,1,,0,249,,0,,,,,,1,1,0,B-3,,"Specter, Mark",Petersburg,Columbia Gas of Virginia,City of Petersburg,Verizon,City of Petersburg,Dominion Virginia Power,,,25,Richmond International Airport,9,Dinwiddie County Airport,,,,19,Brick,,17000,0,0,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124466,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124466
-76.031175876689147,36.868148058571748,1,1181 First Colonial Road,23454,1181 First Colonial Road - First Colonial Professional Centr,0,,,,0,0,51810,0,STomanova1,0,BHB Associates LLC,,,,1,0,0,,,1,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243888,1,,,,"Hall, B. Scott",Concrete,,Medical,,,,22207,243888,243888,,{B4D56E5C-9D2E-4819-8106-7B7348276245},January 2014,,,,1181 First Colonial Road,Virginia Beach,VA,1181 First Colonial Road - First Colonial Professional Centr,,,0,,0,53,,0,,,0,1,First Colonial Rd,0.5,Old Donation Pkwy,,4.2,I-264,0,2014-04-08T10:03:21.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,1,STomanova1,2013-10-02T09:35:17.000Z,0,0,0,,0,,0,0,,,0,,0,451,,0,,,,,,1,0,0,O-2,,"Duffy, John",Virginia Beach,Virginia Natural Gas,City of Virginia Beach,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,16.3,Norfolk International Airport,16.3,Norfolk International Airport,,,,23,Metal,,17210,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=111615,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=111615
-76.436088553746714,36.880721975827093,1,6800 Harbour View Blvd.,23434,6800 Harbour View Blvd.,0,,,,0,0,51800,0,MMende,0,NA,,,1300000,0,0,0,,,0,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243890,1,,,,"Smith, Terry",,,,,,,22209,243890,243890,,{1FA333E5-5130-4B33-9F20-150EDB60ADB6},,,,,6800 Harbour View Blvd.,Suffolk,VA,6800 Harbour View Blvd.,,,0,,0,53,,0,,,0,0,Harbour View Blvd.,2,Route 17,,1,I-664,0,2014-02-25T13:51:07.000Z,0,11,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,230,,1,,0,0,TSmith1,2013-10-15T17:02:01.000Z,1,0,0,,0,,0,0,,,0,,0,256,,0,,,,,,0,1,0,O-I,,"Winston, Matt",Suffolk,Virginia Natural Gas,City of Suffolk,Charter Communications,City of Suffolk,Dominion Virginia Power,,,27,Norfolk International Airport,10.2,Hampton Roads Executive Airport,,,,23,,,,,,,3.750000,3.750000,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=109343,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=109343
-79.821436568173425,37.815864407815106,1,720 Main St,24422,L & L Properties,0,,,,0,0,51005,0,Hslaydon1,0,L & L Properties,,,,0,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243891,1,,,51493,"Slaydon, Herb",Concrete,,Manufacturing,Shingle,Clifton Forge,,22210,243891,243891,,{DFE95C8F-0457-4DBB-B46B-5AAA3590FE0F},Now,,,,720 Main St,Clifton Forge,VA,L & L Properties,,,0,,1,53,,0,,,0,1,Main Street,2,I-64,27,2,I-64,1,2014-12-22T08:25:55.000Z,0,5,1,,,0,,1,Industrial,0,"Bus,Rail,",,2,,0,0,0,,,0,0,347,,1,,0,1,dkleppinger,2013-10-18T14:06:29.000Z,0,0,0,,0,,0,1,,,1,,0,468,,0,,,,,,1,1,0,CFBG,,,Alleghany,Columbia Gas of Virginia,Town of Clifton Forge,Lumos Networks,Town of Clifton Forge,Dominion Virginia Power,,,45,Roanoke-Blacksburg Regional Airport,20,Ingalls Field Airport,CSX Transportation,,,5,Brick,,9200,13,12,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=121653,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=121653
-77.501413486381878,37.627679978479868,1,8401-8411 Sanford Drive,23228,8401-8411 Sanford Drive,0,,,,0,0,51087,0,RBostic,0,Wilton Apartments Inc,,,,0,0,0,,,0,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243896,1,,,,"McLaren, Gary",Concrete,,Warehouse,,,,22215,243896,243896,,{CB07D869-5D4D-4FB8-A11B-92210C2CFC12},,,,,8401-8411 Sanford Drive,Henrico,VA,8401-8411 Sanford Drive,,,0,,0,53,,0,,,0,0,Sanford Drive,0.2,Staples Mill Road,Staples Mill Road,2.7,I-64,1,2015-03-11T13:51:50.000Z,0,6,1,12,,0,,0,Industrial,0,,,,,0,0,0,,8,0,0,247,,1,,0,0,RBostic,2013-10-18T14:08:36.000Z,0,0,0,,0,,0,0,,,1,,0,260,6,0,,,,,,0,1,0,M-1,,"Francoise, Christopher",Henrico,City of Richmond,Henrico County,Verizon,Henrico County,Dominion Virginia Power,,,17,Richmond International Airport,17,Richmond International Airport,,,,15,Masonry & Glass,,11490,0,0,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124812,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124812
-77.334059330783788,37.197753463289921,1,1191 Ft Bross Drive,23805,1191 Ft Bross Drive,0,,,,0,0,51730,0,RTabor1,0,Wagner Road Land Company,,,900000,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243897,1,,,51730,"Jones (GONE), Vandy",,,,,Petersburg,,22216,243897,243897,,{72E918F5-69F6-4249-B240-343473B160A1},,,,,1191 Ft Bross Drive,Petersburg,VA,1191 Ft Bross Drive,,,0,,0,53,,0,,,0,0,Wagner Road/Route 460,0,County Drive/Route 460,,0.5,I-295,0,2013-10-18T14:08:54.000Z,0,5,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,226,,1,,0,1,RTabor1,2013-10-18T14:08:54.000Z,0,0,0,,0,,0,0,,,0,,0,249,,0,,,,,,1,1,0,M-2,,"Specter, Mark",Petersburg,Columbia Gas of Virginia,City of Petersburg,Verizon,City of Petersburg,Dominion Virginia Power,,,25,Richmond International Airport,11.2,Dinwiddie County Airport,,,,19,,,,,,,6.400000,25,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=104053,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=104053
-76.423977569439245,37.027889421290247,1,4035 W. Mercury Boulevard,23666,Hampton Plaza Shopping Center,0,,,,0,0,51650,0,bbailey1,0,Private,,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243898,1,,,,"Sledge, Leonard",,Triple Net          ,retail store,,,,22217,243898,243898,,{699A592D-5A8D-4717-BAC2-9168BCFF9B46},Immediate,,1162,,4035 W. Mercury Boulevard,Hampton,VA,Hampton Plaza Shopping Center,,,0,,0,53,,0,,,0,0,W Mercury,0,W Mercury,,2,I-64,0,2014-07-18T14:03:07.000Z,0,11,1,,,0,,0,Retail,0,,,,,0,0,0,,,0,0,244,,1,,0,0,etempleton,2013-10-18T14:09:04.000Z,0,0,1,,0,,0,1,,,1,,0,283,,0,,,,,,1,1,0,Commercial,,"Zarpas, Michael",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,12,Newport News-Williamsburg International Airport,12,Newport News-Williamsburg International Airport,,,,23,,,175000,,,,,,,
-77.507292714297847,37.375225929470361,1,10001 Courtview Ln,23832,Courtview Commons on Ironbridge,0,,,,0,0,51041,0,bdelvillar,0,"Courtview Commons, LLC",804-419-2295,seichert@plusmgt.com,,0,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243899,1,,,,"DelVillar, Barbara",As required,Modified Gross,former bank,,,,22218,243899,243899,,{15D8B4FE-1A2C-427D-90CA-0E2DC2822661},immediately,,,,10001 Courtview Ln,Chesterfield,VA,Courtview Commons on Ironbridge,,,0,,0,53,,0,,,0,0,Ironbridge Rd,0,Rt. 10,Chippenham Pkwy,4,I-76,0,2014-11-04T11:11:27.000Z,0,25,0,,,0,,0,Office,0,,,,,0,0,0,,,0,0,211,,1,,0,0,bdelvillar,2013-10-18T14:15:27.000Z,0,0,0,100,0,,0,0,,,0,,0,231,,0,,,,,,0,0,0,C-2,,"Eichert, Sean",Chesterfield,Not Available,Chesterfield County,Verizon,Chesterfield County,Dominion Virginia Power,,,18,Richmond International Airport,3,Chesterfield County Airport,,,,15,Brick & Glass,,7776,,,9,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=118447,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=118447
-77.546832128205125,38.207340173588996,1,6110 Smith Station Road,22407,Coleman Farm,0,,,,0,0,51177,0,jscott1,0,"Jarrell Properties, Marc Smith",540-899-3825,mgsmith@jarrellinc.com,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243900,1,,,,"Scott, Jennifer",,,,,,,22219,243900,243900,,{9DE2D2FF-080A-4815-A8A7-4A5D76ABCD15},,,,,6110 Smith Station Road,Fredericksburg,VA,Coleman Farm,,,0,,0,53,,0,,,0,0,Southpoint Parkway,0,Southpoint Parkway,,5,I-95,0,2015-02-25T11:01:06.000Z,0,5,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,267,,1,,0,1,jscott1,2013-10-22T11:27:45.000Z,0,0,0,,0,,0,0,,,0,,0,296,,0,,,,,,0,0,0,I2/ RU/ C2,,,Spotsylvania,Columbia Gas of Virginia,Spotsylvania County,Verizon,Spotsylvania County,Dominion Virginia Power,,,50,Ronald Reagan Washington National Airport,15,Shannon Airport,,,,16,,,,,,,281,281,,
-77.591322788117935,38.201168555617926,1,7402 Brock Rd,22553,7402 Brock Road,0,,,,0,0,51177,0,jscott1,0,Jarrell Properties,540-899-3825,marcgsmith@jarrellinc.com,,0,0,0,,,0,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243901,1,,,,"Scott, Jennifer",,,,,,,22220,243901,243901,,{897FC59F-4E35-49C2-8CA7-5D860E563C68},,,,,7402 Brock Rd,Spotsylvania,VA,7402 Brock Road,,,0,,0,53,,0,,,0,0,Brock Road,1,Courthouse Road/ SR 208,,10,I-95,0,2015-02-25T11:00:40.000Z,0,5,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,267,,1,,0,0,jscott1,2013-10-22T11:28:14.000Z,0,0,0,,0,,0,0,,,0,,0,296,,0,,,,,,0,0,0,C2 & R2,,,Spotsylvania,Columbia Gas of Virginia,Spotsylvania County,Verizon,Spotsylvania County,Dominion Virginia Power,,,60,Ronald Reagan Washington National Airport,20,Shannon Airport,,,,16,,,,,,,25,25,,
-77.510501104439001,38.195764971243385,1,8540 Jefferson Davis Hwy,22407,8540 Jefferson Davis Highway,0,,,,0,0,51177,0,jscott1,0,Jarrell Properties,540-899-3825,mgsmith@jarrellinc.com,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243902,1,,,,"Scott, Jennifer",,,,,,,22221,243902,243902,,{7289BC7E-E9F0-41A3-8D7F-435BA26762FF},,,,,8540 Jefferson Davis Hwy,Spotsylvania,VA,8540 Jefferson Davis Highway,,,0,,0,53,,0,,,0,0,Jefferson Davis Highway/ Route 1,0,Jefferson Davis Highway/ Route 1,,10,I-95,0,2015-02-25T11:00:05.000Z,0,5,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,267,,1,,0,1,jscott1,2013-10-22T11:30:05.000Z,0,0,0,,0,,0,0,,,0,,0,296,,0,,,,,,0,0,0,C3,,,Spotsylvania,Columbia Gas of Virginia,Spotsylvania County,Verizon,Spotsylvania County,Dominion Virginia Power,,,50,Ronald Reagan Washington National Airport,10,Shannon Airport,,,,16,,,,,,,15,15,,
-77.509885172282068,38.206261556083064,1,9124 Jefferson Davis Hwy,22407,9124 Jefferson Davis Highway,0,,,,0,0,51177,0,jscott1,0,Jarrell Properties,540-899-3825,mgsmith@jarrellinc.com,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243903,1,,,,"Scott, Jennifer",,,,,,,22222,243903,243903,,{EFBCF112-C03C-4B94-B138-4DD12675F35D},,,,,9124 Jefferson Davis Hwy,Spotsylvania,VA,9124 Jefferson Davis Highway,,,0,,0,53,,0,,,0,0,Jefferson Davis Highway/ Route 1,0,Jefferson Davis Highway/ Route 1,,5,I-95,0,2015-02-25T10:59:47.000Z,0,5,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,267,,1,,0,1,jscott1,2013-10-22T11:34:33.000Z,0,0,0,,0,,0,0,,,0,,0,296,,0,,,,,,0,0,0,C3 & RU,,,Spotsylvania,Columbia Gas of Virginia,Spotsylvania County,Verizon,Spotsylvania County,Dominion Virginia Power,,,50,Ronald Reagan Washington National Airport,10,Shannon Airport,,,,16,,,,,,,24,62,,
-76.223099923038319,36.751196448735648,1,508 Baylor Ct,23320,Wynngate Business Park,0,,,,0,0,51550,0,MMende,0,Bayor Construction Corp,757-622-8082,,,0,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243904,1,,,,"Barber, Angela",Concrete,Triple Net          ,Office,,,,22223,243904,243904,,{35FA05C0-0D81-4DCA-923E-B54E75006680},,,,,508 Baylor Ct,Chesapeake,VA,Wynngate Business Park,,,0,,0,53,,0,,,0,0,Baylor Ct,2.5,Battlefield Blvd,,2,I-64,0,2013-10-22T11:40:31.000Z,0,5,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,0,MMende,2013-10-22T11:40:31.000Z,0,0,0,,0,,0,0,,,0,,0,235,,0,,,,,,1,1,0,Office,,"Kaempfe, Christine",Chesapeake,Columbia Gas of Virginia,City of Chesapeake,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,12,Norfolk International Airport,12,Norfolk International Airport,,,,23,Brick,,1000,,,,,,,
-76.346315691399312,36.740092665890415,1,111 Mill Creek Parkway,23323,111 Mill Creek Parkway,0,,,,0,0,51550,0,MMende,0,Baylor Construction Corp,757-622-8082,,,0,0,0,,,1,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243905,1,,,,"Barber, Angela",Concrete,,Office,,,,22224,243905,243905,,{D8F35983-B87B-4C23-AA22-DBD71BD217B9},,,,,111 Mill Creek Parkway,Chesapeake,VA,111 Mill Creek Parkway,,,0,,0,53,,0,,,0,0,Mill Creek Pkwy,0.1,U.S. Route 17 Business,,1,I-64,0,2013-10-22T11:40:41.000Z,0,5,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,0,MMende,2013-10-22T11:40:41.000Z,0,0,0,,0,,0,0,,,0,,0,235,,0,,,,,,1,1,0,Office,,"Kaempfe, Christine",Chesapeake,Columbia Gas of Virginia,City of Chesapeake,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,18,Norfolk International Airport,8,Chesapeake Regional Airport,,,,23,Brick,,6041,,,,,,,
-76.228415168569427,36.79858116001418,1,905 Live Oak Drive,23320,905 Live Oak Drive,0,,,,0,0,51550,0,MMende,0,Bellmawr LLC,,,,0,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243906,1,,,,"Barber, Angela",Concrete,Triple Net          ,Warehouse,,,,22225,243906,243906,,{A252EA37-A06C-4BB4-A7A1-E464DF0473A8},,,,,905 Live Oak Drive,Chesapeake,VA,905 Live Oak Drive,,,0,,0,53,,0,,,0,0,Live Oak Dr,0.5,Greenbrier Pkwy,,1,I-64,0,2013-10-22T11:41:49.000Z,0,11,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,244,,1,,0,0,MMende,2013-10-22T11:41:49.000Z,0,0,0,,0,,0,0,,,0,,0,235,,0,,,,,,1,1,0,M-1,,"Kaempfe, Christine",Chesapeake,Virginia Natural Gas,City of Chesapeake,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,20,Norfolk International Airport,10,Chesapeake Regional Airport,,,,23,Metal,,2000,22,20,,,,,
-77.360106548985712,37.175776450746909,1,3799 S. Crater Road,23805,3799 S. Crater Road,0,,,,0,0,51730,0,RTabor1,0,Elmar LLLP,,,1280000,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243909,1,,,51730,"Jones (GONE), Vandy",,,,,Petersburg,,22228,243909,243909,,{F1C5C04F-D595-40BE-8FBF-4C03A8CA7281},,,,,3799 S. Crater Road,Petersburg,VA,3799 S. Crater Road,,,0,,0,53,,0,,,0,0,S Crater Road/Route 301,0,S Crater Road/Route 301,,0.5,I-95,0,2013-10-22T16:12:36.000Z,0,5,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,226,,1,,0,1,RTabor1,2013-10-22T16:12:36.000Z,0,0,0,,0,,0,0,,,0,,0,249,,0,,,,,,1,1,0,B-2,,"Specter, Mark",Petersburg,Columbia Gas of Virginia,City of Petersburg,Verizon,City of Petersburg,Dominion Virginia Power,,,25,Richmond International Airport,11.8,Dinwiddie County Airport,,,,19,,,,,,,6.440000,6.440000,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=104146,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=104146
-76.231465005385843,36.685856875116528,1,112 Bruton Ct,23322,112 Bruton Ct,0,,,,0,0,51550,0,MMende,0,"Star-Ida Properties, LLC",,,950000,1,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243911,1,,,,"Barber, Angela",Concrete,,Office,,,,22229,243911,243911,,{4BB4037F-D5D9-4D5A-8C4A-91EFFD041BB7},,,,,112 Bruton Ct,Chesapeake,VA,112 Bruton Ct,,,0,,0,53,,0,,,0,0,Bruton Ct,0.25,Chesapeake Expressway (Rt 168),,8,I-64,0,2013-10-23T11:07:17.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,0,MMende,2013-10-23T11:07:17.000Z,0,0,0,,0,,0,0,,,0,,0,235,,0,,,,,,1,0,0,Office,,"Kaempfe, Christine",Chesapeake,Virginia Natural Gas,City of Chesapeake,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,20,Norfolk International Airport,12,Chesapeake Regional Airport,,,,23,Brick,,6300,,,,,,,
